ID	A1	A4	A7	A8	A9	A11	A12	A14	A16	A17	A22
__id__773-org	=MAX(N774,O774)	0	0	0	0	0	=MAX(P774,Q774)	2	0	0	0
__id__774-ac	=MAX(N775,O775)	0	0	0	0	0	=MAX(P775,Q775)	2	0	0	0
__id__775-ac	=MAX(N776,O776)	0	0	0	0	0	=MAX(P776,Q776)	2	0	0	0
__id__776-ac	=MAX(N777,O777)	0	0	0	0	0	=MAX(P777,Q777)	2	0	0	0
__id__777-ac	=MAX(N778,O778)	0	0	0	0	0	=MAX(P778,Q778)	2	0	0	0
__id__778-ac	=MAX(N779,O779)	0	0	0	0	0	=MAX(P779,Q779)	2	0	0	0
__id__779-ac	=MAX(N780,O780)	0	0	0	0	0	=MAX(P780,Q780)	0	2	0	0
__id__780-ac	=MAX(N781,O781)	0	0	0	0	0	=MAX(P781,Q781)	2	0	0	0
__id__781-ac	=MAX(N782,O782)	0	0	0	0	0	=MAX(P782,Q782)	2	0	0	0
__id__782-gov	=MAX(N783,O783)	0	0	0	0	0	=MAX(P783,Q783)	2	1	0	0
__id__783-ac	=MAX(N784,O784)	0	0	0	0	0	=MAX(P784,Q784)	2	0	0	0
__id__784-co	=MAX(N785,O785)	0	0	0	0	0	=MAX(P785,Q785)	2	1	0	0
__id__785-ac	=MAX(N786,O786)	0	0	0	0	0	=MAX(P786,Q786)	2	1	0	0
__id__786-ac	=MAX(N787,O787)	0	0	0	0	0	=MAX(P787,Q787)	2	0	0	0
__id__787-ac	=MAX(N788,O788)	0	0	0	0	0	=MAX(P788,Q788)	2	0	0	0
__id__788-ac	=MAX(N789,O789)	0	0	0	0	0	=MAX(P789,Q789)	2	0	0	0
__id__789-org	=MAX(N790,O790)	0	0	0	0	0	=MAX(P790,Q790)	2	0	0	0
__id__790-ac	=MAX(N791,O791)	0	0	0	0	0	=MAX(P791,Q791)	2	0	0	0
__id__791-ac	=MAX(N792,O792)	0	0	0	0	0	=MAX(P792,Q792)	2	0	0	0
__id__792-ac	=MAX(N793,O793)	0	0	0	0	0	=MAX(P793,Q793)	2	0	0	0
__id__793-ac	=MAX(N794,O794)	0	0	0	0	0	=MAX(P794,Q794)	2	0	0	0
__id__794-ac	=MAX(N795,O795)	0	0	0	0	0	=MAX(P795,Q795)	2	0	0	0
__id__795-ac	=MAX(N796,O796)	0	0	0	0	0	=MAX(P796,Q796)	2	0	0	0
__id__796-ac	=MAX(N797,O797)	0	0	0	0	0	=MAX(P797,Q797)	2	0	0	0
__id__797-ac	=MAX(N798,O798)	0	0	0	0	0	=MAX(P798,Q798)	2	0	0	0
__id__798-org	=MAX(N799,O799)	0	0	0	0	0	=MAX(P799,Q799)	0	2	0	0
__id__799-co	=MAX(N800,O800)	0	0	0	0	0	=MAX(P800,Q800)	0	2	0	0
__id__800-ac	=MAX(N801,O801)	0	0	0	0	0	=MAX(P801,Q801)	0	2	0	0
__id__801-org	=MAX(N802,O802)	0	0	0	0	0	=MAX(P802,Q802)	0	2	0	0
__id__802-ac	=MAX(N803,O803)	0	0	0	0	0	=MAX(P803,Q803)	1	2	0	0
__id__803-ac	=MAX(N804,O804)	0	0	0	0	0	=MAX(P804,Q804)	1	2	0	0
__id__804-co	=MAX(N805,O805)	0	0	0	0	0	=MAX(P805,Q805)	0	2	0	0
__id__805-ac	=MAX(N806,O806)	0	0	0	0	0	=MAX(P806,Q806)	0	2	0	0
__id__806-org	=MAX(N807,O807)	0	0	0	0	0	=MAX(P807,Q807)	0	2	0	0
__id__807-org	=MAX(N808,O808)	0	0	0	0	0	=MAX(P808,Q808)	0	2	0	0
__id__808-ac	=MAX(N809,O809)	0	0	0	0	0	=MAX(P809,Q809)	0	2	0	0
__id__809-ac	=MAX(N810,O810)	0	0	0	0	0	=MAX(P810,Q810)	0	2	0	0
__id__810-org	=MAX(N811,O811)	0	0	0	0	0	=MAX(P811,Q811)	0	2	0	0
__id__811-ac	=MAX(N812,O812)	0	0	0	0	0	=MAX(P812,Q812)	1	2	0	0
__id__812-gov	=MAX(N813,O813)	0	0	0	0	0	=MAX(P813,Q813)	0	2	0	0
__id__813-org	=MAX(N814,O814)	0	0	0	0	0	=MAX(P814,Q814)	0	2	0	0
__id__814-org	=MAX(N815,O815)	0	1	0	0	0	=MAX(P815,Q815)	0	2	0	0
__id__815-ac	=MAX(N816,O816)	0	0	0	0	0	=MAX(P816,Q816)	0	2	0	0
__id__816-org	=MAX(N817,O817)	0	0	0	0	0	=MAX(P817,Q817)	0	2	0	0
__id__817-ac	=MAX(N818,O818)	0	0	0	0	0	=MAX(P818,Q818)	0	2	0	0
__id__818-ac	=MAX(N819,O819)	0	0	0	0	0	=MAX(P819,Q819)	0	2	0	0
__id__819-org	=MAX(N820,O820)	0	0	0	0	0	=MAX(P820,Q820)	0	2	0	0
__id__820-org	=MAX(N821,O821)	0	0	0	0	0	=MAX(P821,Q821)	0	2	0	0
__id__821-co	=MAX(N822,O822)	0	0	0	0	0	=MAX(P822,Q822)	0	2	0	0
__id__822-nhs	=MAX(N823,O823)	0	0	0	0	0	=MAX(P823,Q823)	0	2	0	0
__id__823-co	=MAX(N824,O824)	0	0	0	0	0	=MAX(P824,Q824)	0	2	0	0
__id__824-co	=MAX(N825,O825)	0	0	0	0	0	=MAX(P825,Q825)	0	2	0	0
__id__825-co	=MAX(N826,O826)	0	0	0	0	0	=MAX(P826,Q826)	0	2	0	0
__id__826-ac	=MAX(N827,O827)	0	0	0	0	0	=MAX(P827,Q827)	0	2	0	0
__id__827-co	=MAX(N828,O828)	0	0	0	0	0	=MAX(P828,Q828)	0	1	0	0
__id__828-co	=MAX(N829,O829)	0	0	0	0	0	=MAX(P829,Q829)	0	2	0	0
__id__829-co	=MAX(N830,O830)	0	0	0	0	0	=MAX(P830,Q830)	0	2	0	0
__id__830-ac	=MAX(N831,O831)	0	0	0	0	0	=MAX(P831,Q831)	0	2	0	0
__id__831-org	=MAX(N832,O832)	0	0	0	0	0	=MAX(P832,Q832)	0	2	0	0
__id__832-org	=MAX(N833,O833)	0	2	0	0	0	=MAX(P833,Q833)	0	1	0	0
__id__833-sch	=MAX(N834,O834)	0	0	0	0	0	=MAX(P834,Q834)	0	2	0	0
__id__834-co	=MAX(N835,O835)	0	0	0	0	0	=MAX(P835,Q835)	0	0	2	0
__id__835-co	=MAX(N836,O836)	0	0	0	0	0	=MAX(P836,Q836)	0	1	2	0
__id__836-co	=MAX(N837,O837)	0	0	0	0	0	=MAX(P837,Q837)	0	0	2	0
__id__837-co	=MAX(N838,O838)	0	0	0	0	0	=MAX(P838,Q838)	0	0	2	0
__id__838-co	=MAX(N839,O839)	0	0	0	0	0	=MAX(P839,Q839)	0	0	2	0
__id__839-org	=MAX(N840,O840)	0	0	0	0	0	=MAX(P840,Q840)	0	0	2	0
__id__840-co	=MAX(N841,O841)	0	0	0	0	0	=MAX(P841,Q841)	0	0	2	0
__id__841-co	=MAX(N842,O842)	0	0	0	0	0	=MAX(P842,Q842)	0	0	2	0
__id__842-org	=MAX(N843,O843)	0	0	0	0	0	=MAX(P843,Q843)	0	0	2	0
__id__843-co	=MAX(N844,O844)	0	0	0	0	0	=MAX(P844,Q844)	0	0	2	0
__id__844-co	=MAX(N845,O845)	0	0	0	0	0	=MAX(P845,Q845)	0	0	0	0
__id__845-co	=MAX(N846,O846)	0	0	0	0	0.5	=MAX(P846,Q846)	0.5	0	0	0
__id__846-co	=MAX(N847,O847)	0	0.5	0	0	0.5	=MAX(P847,Q847)	0	0	0	0
__id__847-org	=MAX(N848,O848)	0	0	0.5	0	0	=MAX(P848,Q848)	0	0	0	0
__id__848-co	=MAX(N849,O849)	0	0.5	0	0.5	0	=MAX(P849,Q849)	0.5	0	0	0
__id__849-org	=MAX(N850,O850)	0	0	0.5	0	1	=MAX(P850,Q850)	0	0	0	0
__id__850-org	=MAX(N851,O851)	0	0	0.5	0	0.5	=MAX(P851,Q851)	0	0	0	0
__id__851-co	=MAX(N852,O852)	0	0.5	0.5	0	0	=MAX(P852,Q852)	0	0	0	0
__id__852-sch	=MAX(N853,O853)	0	0	0	0.5	0.5	=MAX(P853,Q853)	0	0.5	0	0
__id__853-org	=MAX(N854,O854)	0	0	0	0	0.5	=MAX(P854,Q854)	1	0	0	0
__id__854-org	=MAX(N855,O855)	0	0	0	0	0.5	=MAX(P855,Q855)	0	0	0	0
__id__855-org	=MAX(N856,O856)	0	0	0	0.5	0.5	=MAX(P856,Q856)	0.5	0	0	0
__id__856-org	=MAX(N857,O857)	0	0	0.5	0	0	=MAX(P857,Q857)	0	0	0	0
__id__857-co	=MAX(N858,O858)	0	0	0	0	1	=MAX(P858,Q858)	0.5	0	0	0
__id__858-org	=MAX(N859,O859)	0	0	0.5	0	0.5	=MAX(P859,Q859)	0.5	0	0	0
__id__859-co	=MAX(N860,O860)	0	0	0.5	0	1	=MAX(P860,Q860)	0	0	0.5	0
__id__860-org	=MAX(N861,O861)	0	0	0	0	1	=MAX(P861,Q861)	0	0	0	0
__id__861-org	=MAX(N862,O862)	0	0	1	0	0	=MAX(P862,Q862)	0.5	0	0	0
__id__862-org	=MAX(N863,O863)	0	0	1	0	0.5	=MAX(P863,Q863)	0.5	0	0	0
__id__863-org	=MAX(N864,O864)	0	0	0.5	0	1	=MAX(P864,Q864)	0.5	0	0	0
__id__864-co	=MAX(N865,O865)	0	0	0	0	0	=MAX(P865,Q865)	0.5	0.5	0	0
__id__865-co	=MAX(N866,O866)	0	0	0.5	0	0.5	=MAX(P866,Q866)	0	0	0	0
__id__866-co	=MAX(N867,O867)	0	0	0	0	0.5	=MAX(P867,Q867)	0.5	0	0	0
__id__867-org	=MAX(N868,O868)	0	0	0	0	0.5	=MAX(P868,Q868)	0	0	0	0
__id__868-org	=MAX(N869,O869)	0	0	0	0	0.5	=MAX(P869,Q869)	0	0.5	0	0
__id__869-co	=MAX(N870,O870)	0	0	0.5	0	0	=MAX(P870,Q870)	0	0	0	0
__id__870-ac	=MAX(N871,O871)	0	0	0	0	0	=MAX(P871,Q871)	0.5	0	0	0
__id__871-org	=MAX(N872,O872)	0	0	0.5	0	0	=MAX(P872,Q872)	0	0	0	0
__id__872-ac	=MAX(N873,O873)	0	0	0	0	0	=MAX(P873,Q873)	2	0	0	0
__id__873-co	=MAX(N874,O874)	0	0	0	0	0	=MAX(P874,Q874)	0	0	0	0
__id__874-org	=MAX(N875,O875)	0	0	0	0	0	=MAX(P875,Q875)	0	0	0	0
__id__875-co	=MAX(N876,O876)	0	0	0	0	0	=MAX(P876,Q876)	0	0	0	0
__id__876-co	=MAX(N877,O877)	0	0	1	0	0	=MAX(P877,Q877)	0	0	0	0
__id__877-org	=MAX(N878,O878)	0	0	0	0	0	=MAX(P878,Q878)	0	0	0	0
__id__878-org	=MAX(N879,O879)	0	0	0	0	0	=MAX(P879,Q879)	0	0	0	0
__id__879-co	=MAX(N880,O880)	0	0	0	0	0	=MAX(P880,Q880)	0	0	0	0
__id__880-org	=MAX(N881,O881)	0	0	0	0	0	=MAX(P881,Q881)	0	0	0	0
__id__881-co	=MAX(N882,O882)	0	0	0	0	0	=MAX(P882,Q882)	0	0	0	0
__id__882-org	=MAX(N883,O883)	0	0	0	0	0	=MAX(P883,Q883)	0	0	0	0
__id__883-org	=MAX(N884,O884)	0	2	0	0	0	=MAX(P884,Q884)	0	0	0	0
__id__884-co	=MAX(N885,O885)	0	0	0	0	0	=MAX(P885,Q885)	0	0	0	0
__id__885-co	=MAX(N886,O886)	0	0	0	0	0	=MAX(P886,Q886)	0	0	0	0
__id__886-ac	=MAX(N887,O887)	0	0	0	0	0	=MAX(P887,Q887)	0	0	0	0
__id__887-org	=MAX(N888,O888)	0	0	0	0	0	=MAX(P888,Q888)	0	0	0	0
__id__888-org	=MAX(N889,O889)	0	0	0	0	0	=MAX(P889,Q889)	0	0	0	0
__id__889-org	=MAX(N890,O890)	0	0	0	0	0	=MAX(P890,Q890)	0	0	0	0
__id__890-org	=MAX(N891,O891)	0	0	0	0	0	=MAX(P891,Q891)	0	0	0	0
__id__891-co	=MAX(N892,O892)	2	0	0	0	0	=MAX(P892,Q892)	0	0	0	0
__id__892-co	=MAX(N893,O893)	2	0	0	0	0	=MAX(P893,Q893)	0	0	0	0
__id__893-co	=MAX(N894,O894)	2	0	0	0	0	=MAX(P894,Q894)	0	0	0	0
__id__894-co	=MAX(N895,O895)	2	0	0	0	0	=MAX(P895,Q895)	0	0	0	0
__id__895-co	=MAX(N896,O896)	2	0	0	0	0	=MAX(P896,Q896)	0	0	0	0
__id__896-co	=MAX(N897,O897)	2	0	0	0	0	=MAX(P897,Q897)	0	0	0	0
__id__897-ac	=MAX(N898,O898)	2	0	0	0	0	=MAX(P898,Q898)	0	0	0	0
__id__898-co	=MAX(N899,O899)	2	0	0	0	0	=MAX(P899,Q899)	0	0	0	0
__id__899-co	=MAX(N900,O900)	2	0	0	0	0	=MAX(P900,Q900)	0	0	0	0
__id__900-co	=MAX(N901,O901)	2	0	0	0	0	=MAX(P901,Q901)	0	0	0	0
__id__901-co	=MAX(N902,O902)	2	0	0	0	0	=MAX(P902,Q902)	0	0	0	0
__id__902-co	=MAX(N903,O903)	2	0	0	0	0	=MAX(P903,Q903)	0	0	0	0
__id__903-co	=MAX(N904,O904)	2	0	0	0	0	=MAX(P904,Q904)	0	0	0	0
__id__904-co	=MAX(N905,O905)	2	0	0	0	0	=MAX(P905,Q905)	0	0	0	0
__id__905-co	=MAX(N906,O906)	2	0	0	0	0	=MAX(P906,Q906)	0	0	0	0
__id__906-co	=MAX(N907,O907)	2	0	0	0	0	=MAX(P907,Q907)	0	0	0	0
__id__907-co	=MAX(N908,O908)	2	0	0	0	0	=MAX(P908,Q908)	0	0	0	0
__id__908-co	=MAX(N909,O909)	2	0	0	0	0	=MAX(P909,Q909)	0	0	0	0
__id__909-me	=MAX(N910,O910)	2	0	0	0	0	=MAX(P910,Q910)	0	0	0	0
__id__910-co	=MAX(N911,O911)	2	0	0	0	0	=MAX(P911,Q911)	0	0	0	0
__id__911-co	=MAX(N912,O912)	2	0	0	0	0	=MAX(P912,Q912)	0	0	0	0
__id__912-co	=MAX(N913,O913)	2	0	0	0	0	=MAX(P913,Q913)	0	0	0	0
__id__913-ac	=MAX(N914,O914)	2	0	0	0	0	=MAX(P914,Q914)	0	0	0	0
__id__914-co	=MAX(N915,O915)	2	0	0	0	0	=MAX(P915,Q915)	0	0	0	0
__id__915-co	=MAX(N916,O916)	2	0	0	0	0	=MAX(P916,Q916)	0	0	0	0
__id__916-co	=MAX(N917,O917)	2	0	0	0	0	=MAX(P917,Q917)	0	0	0	0
__id__917-co	=MAX(N918,O918)	2	0	0	0	0	=MAX(P918,Q918)	0	0	0	0
__id__918-ac	=MAX(N919,O919)	2	0	0	0	0	=MAX(P919,Q919)	0	0	0	0
__id__919-nhs	=MAX(N920,O920)	2	0	0	0	0	=MAX(P920,Q920)	0	0	0	0
__id__920-co	=MAX(N921,O921)	2	0	0	0	0	=MAX(P921,Q921)	0	0	0	0
__id__921-co	=MAX(N922,O922)	2	0	0	0	0	=MAX(P922,Q922)	0	0	0	0
__id__922-co	=MAX(N923,O923)	2	0	0	0	0	=MAX(P923,Q923)	0	0	0	0
__id__923-co	=MAX(N924,O924)	2	0	0	0	0	=MAX(P924,Q924)	0	0	0	0
__id__924-co	=MAX(N925,O925)	2	0	0	0	0	=MAX(P925,Q925)	0	0	0	0
__id__925-co	=MAX(N926,O926)	2	0	0	0	0	=MAX(P926,Q926)	0	0	0	0
__id__926-co	=MAX(N927,O927)	2	0	0	0	0	=MAX(P927,Q927)	0	0	0	0
__id__927-co	=MAX(N928,O928)	2	0	0	0	0	=MAX(P928,Q928)	0	0	0	0
__id__928-ac	=MAX(N929,O929)	2	0	0	0	0	=MAX(P929,Q929)	0	0	0	0
__id__929-co	=MAX(N930,O930)	2	0	0	0	0	=MAX(P930,Q930)	0	0	0	0
__id__930-co	=MAX(N931,O931)	2	0	0	0	0	=MAX(P931,Q931)	0	0	0	0
__id__931-co	=MAX(N932,O932)	2	0	0	0	0	=MAX(P932,Q932)	0	0	0	0
__id__932-co	=MAX(N933,O933)	2	0	0	0	0	=MAX(P933,Q933)	0	0	0	0
__id__933-co	=MAX(N934,O934)	2	0	0	0	0	=MAX(P934,Q934)	0	0	0	0
__id__934-co	=MAX(N935,O935)	2	0	0	0	0	=MAX(P935,Q935)	0	0	0	0
__id__935-org	=MAX(N936,O936)	2	0	0	0	0	=MAX(P936,Q936)	0	0	0	0
__id__936-org	=MAX(N937,O937)	2	0	0	0	0	=MAX(P937,Q937)	0	0	0	0
__id__937-co	=MAX(N938,O938)	2	0	0	0	0	=MAX(P938,Q938)	0	0	0	0
__id__938-co	=MAX(N939,O939)	2	0	0	0	0	=MAX(P939,Q939)	0	0	0	0
__id__939-co	=MAX(N940,O940)	2	0	0	0	0	=MAX(P940,Q940)	0	0	0	0
__id__940-org	=MAX(N941,O941)	0	2	0	0	0	=MAX(P941,Q941)	0	0	0	0
__id__941-co	=MAX(N942,O942)	0	2	0	0	0	=MAX(P942,Q942)	0	0	0	0
__id__942-org	=MAX(N943,O943)	0	2	0	0	0	=MAX(P943,Q943)	0	0	0	0
__id__943-co	=MAX(N944,O944)	0	2	0	0	0	=MAX(P944,Q944)	0	0	0	0
__id__944-co	=MAX(N945,O945)	0	2	0	0	0	=MAX(P945,Q945)	0	0	0	0
__id__945-co	=MAX(N946,O946)	0	2	0	0	0	=MAX(P946,Q946)	0	0	0	0
__id__946-co	=MAX(N947,O947)	0	2	0	0	0	=MAX(P947,Q947)	0	0	0	0
__id__947-gov	=MAX(N948,O948)	0	2	0	0	0	=MAX(P948,Q948)	0	0	0	0
__id__948-co	=MAX(N949,O949)	0	2	0	0	0	=MAX(P949,Q949)	0	0	0	0
__id__949-ac	=MAX(N950,O950)	0	2	0	0	0	=MAX(P950,Q950)	0	0	0	0
__id__950-co	=MAX(N951,O951)	0	2	0	0	0	=MAX(P951,Q951)	0	0	0	0
__id__951-co	=MAX(N952,O952)	0	2	0	0	0	=MAX(P952,Q952)	0	0	0	0
__id__952-org	=MAX(N953,O953)	0	2	0	0	0	=MAX(P953,Q953)	0	0	0	0
__id__953-org	=MAX(N954,O954)	0	2	0	0	0	=MAX(P954,Q954)	0	0	0	0
__id__954-co	=MAX(N955,O955)	0	2	0	0	0	=MAX(P955,Q955)	0	0	0	0
__id__955-org	=MAX(N956,O956)	0	2	0	0	0	=MAX(P956,Q956)	0	0	0	0
__id__956-co	=MAX(N957,O957)	0	2	0	0	0	=MAX(P957,Q957)	0	0	0	0
__id__957-org	=MAX(N958,O958)	0	2	0	0	0	=MAX(P958,Q958)	0	0	0	0
__id__958-co	=MAX(N959,O959)	0	2	0	0	0	=MAX(P959,Q959)	0	0	0	0
__id__959-co	=MAX(N960,O960)	0	2	0	0	0	=MAX(P960,Q960)	0	0	0	0
__id__960-co	=MAX(N961,O961)	0	2	0	0	0	=MAX(P961,Q961)	0	0	0	0
__id__961-ac	=MAX(N962,O962)	0	2	0	0	0	=MAX(P962,Q962)	0	0	0	0
__id__962-org	=MAX(N963,O963)	0	2	0	0	0	=MAX(P963,Q963)	0	0	0	0
__id__963-org	=MAX(N964,O964)	0	2	0	0	0	=MAX(P964,Q964)	0	0	0	0
__id__964-co	=MAX(N965,O965)	0	2	0	0	0	=MAX(P965,Q965)	0	0	0	0
__id__965-gov	=MAX(N966,O966)	0	2	0	1	0	=MAX(P966,Q966)	0	0	0	0
__id__966-ac	=MAX(N967,O967)	0	2	0	0	0	=MAX(P967,Q967)	0	0	0	0
__id__967-ac	=MAX(N968,O968)	0	2	0	0	0	=MAX(P968,Q968)	0	1	0	0
__id__968-co	=MAX(N969,O969)	0	2	0	0	0	=MAX(P969,Q969)	0	1	0	0
__id__969-co	=MAX(N970,O970)	0	2	0	0	0	=MAX(P970,Q970)	0	0	0	0
__id__970-ac	=MAX(N971,O971)	0	2	0	0	0	=MAX(P971,Q971)	0	0	0	0
__id__971-org	=MAX(N972,O972)	0	2	0	1	0	=MAX(P972,Q972)	0	0.5	0	0
__id__972-co	=MAX(N973,O973)	0	2	0	0	0	=MAX(P973,Q973)	0	0	0	0
__id__973-co	=MAX(N974,O974)	0	2	0	0	0	=MAX(P974,Q974)	0	0	0	0
__id__974-co	=MAX(N975,O975)	0	2	0	0	0	=MAX(P975,Q975)	0	0	0	0
__id__975-gov	=MAX(N976,O976)	0	2	0	0	0	=MAX(P976,Q976)	0	0	0	0
__id__976-co	=MAX(N977,O977)	0	2	0	0	0	=MAX(P977,Q977)	0	0	0	0
__id__977-co	=MAX(N978,O978)	0	2	0	0	0	=MAX(P978,Q978)	0	0	0	0
__id__978-ac	=MAX(N979,O979)	0	2	0	0	0	=MAX(P979,Q979)	0	0.5	0	0
__id__979-org	=MAX(N980,O980)	0	2	0	0	0	=MAX(P980,Q980)	0	0	0	0
__id__980-co	=MAX(N981,O981)	0	2	0	0	0	=MAX(P981,Q981)	0.5	0	0	0
__id__981-sch	=MAX(N982,O982)	0	2	0	0	0	=MAX(P982,Q982)	0	0	0	0
__id__982-org	=MAX(N983,O983)	0	0	2	0	0	=MAX(P983,Q983)	0	0	0	0
__id__983-org	=MAX(N984,O984)	0	0	2	0	0	=MAX(P984,Q984)	0	0	0	0
__id__984-police	=MAX(N985,O985)	0	0	2	0	0	=MAX(P985,Q985)	0	0	0	0
__id__985-co	=MAX(N986,O986)	0	0	2	0	0	=MAX(P986,Q986)	0	0	0	0
__id__986-co	=MAX(N987,O987)	0	0	2	0	0	=MAX(P987,Q987)	0	0	0	0
__id__987-co	=MAX(N988,O988)	0	0	2	0	0	=MAX(P988,Q988)	0	0	0	0
__id__988-co	=MAX(N989,O989)	0	0	2	0	0	=MAX(P989,Q989)	0	0	0	0
__id__989-co	=MAX(N990,O990)	0	0	2	0	0	=MAX(P990,Q990)	0	0	0	0
__id__990-co	=MAX(N991,O991)	0	0	2	0	0	=MAX(P991,Q991)	0	0	0	0
__id__991-org	=MAX(N992,O992)	0	0	2	0	0	=MAX(P992,Q992)	0	0	0	0
__id__992-co	=MAX(N993,O993)	0	0	2	0	0	=MAX(P993,Q993)	0	0	0	0
__id__993-co	=MAX(N994,O994)	0	0	2	0	0	=MAX(P994,Q994)	0	0	0	0
__id__994-co	=MAX(N995,O995)	0	0	2	0	0	=MAX(P995,Q995)	0	0	0	0
__id__995-org	=MAX(N996,O996)	0	0	2	0	0	=MAX(P996,Q996)	0	0	0	0
__id__996-co	=MAX(N997,O997)	0	0	2	0	0	=MAX(P997,Q997)	0	0	0	0
__id__997-co	=MAX(N998,O998)	0	0	2	0	0	=MAX(P998,Q998)	0	0	0	0
__id__998-co	=MAX(N999,O999)	0	0	2	0	0	=MAX(P999,Q999)	0	0	0	0
__id__999-co	=MAX(N1000,O1000)	0	0	2	0	0	=MAX(P1000,Q1000)	0	0	0	0
__id__1000-co	=MAX(N1001,O1001)	0	0	2	0	0	=MAX(P1001,Q1001)	0	0	0	0
__id__1001-co	=MAX(N1002,O1002)	0	0	2	0	0	=MAX(P1002,Q1002)	0	0	0	0
__id__1002-co	=MAX(N1003,O1003)	0	0	2	0	0	=MAX(P1003,Q1003)	0	0	0	0
__id__1003-org	=MAX(N1004,O1004)	0	0	2	0	0	=MAX(P1004,Q1004)	0	0	0	0
__id__1004-co	=MAX(N1005,O1005)	0	0	2	0	0	=MAX(P1005,Q1005)	0	0	0	0
__id__1005-ac	=MAX(N1006,O1006)	0	0	2	0	0	=MAX(P1006,Q1006)	0	1	0	0
__id__1006-co	=MAX(N1007,O1007)	0	0	2	0	0	=MAX(P1007,Q1007)	0	0	0	0
__id__1007-co	=MAX(N1008,O1008)	0	0	2	0	0	=MAX(P1008,Q1008)	0	1	0	0
__id__1008-org	=MAX(N1009,O1009)	0	0	2	0	0	=MAX(P1009,Q1009)	0	0	0	0
__id__1009-co	=MAX(N1010,O1010)	0	0	2	0	0	=MAX(P1010,Q1010)	0	0	0	0
__id__1010-gov	=MAX(N1011,O1011)	0	0	2	0	0	=MAX(P1011,Q1011)	0	0	0	0
__id__1011-co	=MAX(N1012,O1012)	0	0	2	0	0	=MAX(P1012,Q1012)	0	0	0	0
__id__1012-uclaninternational	=MAX(N1013,O1013)	0	0	2	0	0	=MAX(P1013,Q1013)	0	0	0	0
__id__1013-co	=MAX(N1014,O1014)	0	0	2	0	0	=MAX(P1014,Q1014)	0	0	0	0
__id__1014-co	=MAX(N1015,O1015)	0	0	2	0	0	=MAX(P1015,Q1015)	0	0	0	0
__id__1015-gov	=MAX(N1016,O1016)	0	0	2	0	0	=MAX(P1016,Q1016)	0	0	0	0
__id__1016-co	=MAX(N1017,O1017)	0	0	0	0	0	=MAX(P1017,Q1017)	0	2	0	0
__id__1017-co	=MAX(N1018,O1018)	0	0	2	0	0	=MAX(P1018,Q1018)	0	0	0	0
__id__1018-ac	=MAX(N1019,O1019)	0	0	0	2	0	=MAX(P1019,Q1019)	0	0	0	0
__id__1019-co	=MAX(N1020,O1020)	0	0	0	2	0	=MAX(P1020,Q1020)	0	0	0	0
__id__1020-org	=MAX(N1021,O1021)	0	0	0	2	0	=MAX(P1021,Q1021)	0	0	0	0
__id__1021-gov	=MAX(N1022,O1022)	0	0	0	2	0	=MAX(P1022,Q1022)	0	0	0	0
__id__1022-co	=MAX(N1023,O1023)	0	0	0	2	0	=MAX(P1023,Q1023)	0	0	0	0
__id__1023-ac	=MAX(N1024,O1024)	0	0	0	2	0	=MAX(P1024,Q1024)	0	0	0	0
__id__1024-co	=MAX(N1025,O1025)	0	0	0	2	0	=MAX(P1025,Q1025)	0	0	0	0
__id__1025-co	=MAX(N1026,O1026)	0	0	0	2	0	=MAX(P1026,Q1026)	0	0	0	0
__id__1026-gov	=MAX(N1027,O1027)	0	0	0	2	0	=MAX(P1027,Q1027)	0	0	0	0
__id__1027-co	=MAX(N1028,O1028)	0	0	0	2	0	=MAX(P1028,Q1028)	0	0	0	0
__id__1028-gov	=MAX(N1029,O1029)	0	0	0	2	0	=MAX(P1029,Q1029)	0	0	0	0
__id__1029-gov	=MAX(N1030,O1030)	0	0	0	2	0	=MAX(P1030,Q1030)	0	0	0	0
__id__1030-co	=MAX(N1031,O1031)	0	0	0	2	0	=MAX(P1031,Q1031)	0	0	0	0
__id__1031-co	=MAX(N1032,O1032)	0	0	0	2	0	=MAX(P1032,Q1032)	0	0	0	0
__id__1032-gov	=MAX(N1033,O1033)	0	0	0	2	0	=MAX(P1033,Q1033)	0	0	0	0
__id__1033-gov	=MAX(N1034,O1034)	0	0	0	2	0	=MAX(P1034,Q1034)	0	0	0	0
__id__1034-ac	=MAX(N1035,O1035)	0	0	0	2	0	=MAX(P1035,Q1035)	0	0	0	0
__id__1035-co	=MAX(N1036,O1036)	0	0	0	2	0	=MAX(P1036,Q1036)	0	0	0	0
__id__1036-co	=MAX(N1037,O1037)	0	0	0	2	0	=MAX(P1037,Q1037)	0	0	0	0
__id__1037-gov	=MAX(N1038,O1038)	0	0	0	2	0	=MAX(P1038,Q1038)	0	0	0	0
__id__1038-co	=MAX(N1039,O1039)	0	0	0	2	0	=MAX(P1039,Q1039)	0	0	0	0
__id__1039-org	=MAX(N1040,O1040)	0	0	0	2	0	=MAX(P1040,Q1040)	0	0	0	0
__id__1040-org	=MAX(N1041,O1041)	0	0	0	2	0	=MAX(P1041,Q1041)	0	0	0	0
__id__1041-ac	=MAX(N1042,O1042)	0	0	0	2	0	=MAX(P1042,Q1042)	0	0	0	0
__id__1042-co	=MAX(N1043,O1043)	0	0	0	2	0	=MAX(P1043,Q1043)	0	0	0	0
__id__1043-gov	=MAX(N1044,O1044)	0	0	0	2	0	=MAX(P1044,Q1044)	0	0	0	0
